place_name,address_name,road_address_name,x,y
바른짬뽕,서울 강동구 상일동 284-4,서울 강동구 상일로5길 9,127.172543715354,37.5489269957522
김가네 서울고덕점,서울 강동구 명일동 47-6,서울 강동구 동남로75길 13-7,127.15556689372171,37.55380245379968
김가네 올림픽공원북문점,서울 강동구 성내동 446-25,서울 강동구 성안로 10,127.12948051883046,37.524716340384344
김가네 명일역점,서울 강동구 명일동 312-42,서울 강동구 양재대로 1641,127.143854954355,37.5520900920457
김가네 고덕강일점,서울 강동구 강일동 76-10,서울 강동구 아리수로93나길 38,127.17406973561378,37.572040704135254
김가네 묘곡점,서울 강동구 고덕동 645-6,서울 강동구 동남로81길 78,127.152714431494,37.5590743050556
김가네 풍납점,서울 송파구 풍납동 405-3,서울 송파구 토성로 59,127.11684205787016,37.529113793243695
마노,서울 강동구 고덕동 201-1,서울 강동구 상일로 131,127.170855167504,37.5587755446429
컴포즈커피 상일동역1호점,서울 강동구 상일동 520,서울 강동구 고덕로 380,127.1681776872756,37.55639895657112
햇살약국,서울 강동구 명일동 48-13,서울 강동구 동남로71길 32,127.15446075312492,37.551933435834
리버마트,서울 강동구 강일동 699,서울 강동구 고덕로97길 29,127.17923122125113,37.55960826086094
봉평옹심이메밀칼국수,서울 강동구 천호동 427-53,서울 강동구 올림픽로72길 25,127.12522330529814,37.53945409365074
옹심이메밀칼국수,서울 강동구 상일동 268-2,서울 강동구 상일로 29-1,127.172825158436,37.54976270985
향토 옹심이메밀칼국수,서울 강동구 길동 227-1,서울 강동구 명일로 200-16,127.1466943826,37.5365173430492
봉평산골메밀촌 굽은다리역점,서울 강동구 천호동 43-43,서울 강동구 양재대로127길 21,127.14147009404293,37.54528863686437
고덕숲정원 고덕본점,서울 강동구 고덕동 191-1,서울 강동구 고덕로83길 36,127.168816666908,37.5587045952446
동네카페,서울 강동구 상일동 485,서울 강동구 상일로12길 54,127.174206369767,37.5548837493437
우리동네간식,서울 강동구 천호동 332-2,서울 강동구 올림픽로 715,127.125519350652,37.5452868474177
독도얼큰이 고덕점,서울 강동구 고덕동 185-7,서울 강동구 상일로19길 20,127.169796085038,37.5593915517888
세븐일레븐 강일리엔파크점,서울 강동구 상일동 490,서울 강동구 상일로 74,127.17401150951365,37.55382266253024
